"자치구","안심 주소","위도","경도","CCTV 수량","수정 일시"
"종로구","방범396_명륜3길 41_메인","37.5897","126.9930","1","2022-12-01"
"종로구","방범397_창신5길 59-2_검지1","37.5751","127.0133","1","2022-12-01"
"종로구","방범397_창신5길 59-2_검지2","37.5751","127.0133","1","2022-12-01"
"종로구","방범397_창신5길 59-2_메인","37.5751","127.0133","1","2022-12-01"
"종로구","방범398_종로51가길 31_검지1","37.5735","127.0124","1","2022-12-01"
"종로구","방범398_종로51가길 31_검지2","37.5735","127.0124","1","2022-12-01"
"종로구","방범398_종로51가길 31_메인","37.5735","127.0124","1","2022-12-01"
"종로구","방범399_창신1길 9_검지1","37.5722","127.0113","1","2022-12-01"
"종로구","방범399_창신1길 9_검지2","37.5722","127.0113","1","2022-12-01"
"종로구","방범399_창신1길 9_메인","37.5722","127.0113","1","2022-12-01"
"종로구","방범400_창신5다길 11_검지1","37.5746","127.0119","1","2022-12-01"
"종로구","방범400_창신5다길 11_검지2","37.5746","127.0119","1","2022-12-01"
"종로구","방범400_창신5다길 11_메인","37.5746","127.0119","1","2022-12-01"
"종로구","방범401_창신6길 41_검지1","37.5761","127.0111","1","2022-12-01"
"종로구","방범401_창신6길 41_검지2","37.5761","127.0111","1","2022-12-01"
"종로구","방범401_창신6길 41_메인","37.5761","127.0111","1","2022-12-01"
"종로구","방범402_창신길 129_검지1","37.5771","127.0096","1","2022-12-01"
"종로구","방범402_창신길 129_검지2","37.5771","127.0096","1","2022-12-01"
"종로구","방범402_창신길 129_메인","37.5771","127.0096","1","2022-12-01"
"종로구","방범403_창신7길 22_검지1","37.5759","127.0092","1","2022-12-01"
"종로구","방범403_창신7길 22_검지2","37.5759","127.0092","1","2022-12-01"
"종로구","방범403_창신7길 22_메인","37.5759","127.0092","1","2022-12-01"
"종로구","방범404_낙산성곽동길 57_검지1","37.5776","127.0091","1","2022-12-01"
"종로구","방범404_낙산성곽동길 57_검지2","37.5776","127.0091","1","2022-12-01"
"종로구","방범404_낙산성곽동길 57_메인","37.5776","127.0091","1","2022-12-01"
"종로구","방범405_지봉로13가길 53_검지1","37.5767","127.0130","1","2022-12-01"
"종로구","방범405_지봉로13가길 53_검지2","37.5767","127.0130","1","2022-12-01"
"종로구","방범405_지봉로13가길 53_메인","37.5767","127.0130","1","2022-12-01"
"종로구","방범406_창신12길 4_검지1","37.5797","127.0096","1","2022-12-01"
"종로구","방범406_창신12길 4_검지2","37.5797","127.0096","1","2022-12-01"
"종로구","방범406_창신12길 4_메인","37.5797","127.0096","1","2022-12-01"
"종로구","방범407_창신2길 26_검지1","37.5729","127.0091","1","2022-12-01"
"종로구","방범407_창신2길 26_검지2","37.5729","127.0091","1","2022-12-01"
"종로구","방범407_창신2길 26_메인","37.5729","127.0091","1","2022-12-01"
"종로구","방범408_동망산길 94-1_검지1","37.5797","127.0176","1","2022-12-01"
"종로구","방범408_동망산길 94-1_검지2","37.5797","127.0176","1","2022-12-01"
"종로구","방범408_동망산길 94-1_메인","37.5797","127.0176","1","2022-12-01"
"종로구","방범409_지봉로 102_검지1","37.5791","127.0155","1","2022-12-01"
"종로구","방범409_지봉로 102_검지2","37.5791","127.0155","1","2022-12-01"
"종로구","방범409_지봉로 102_메인","37.5791","127.0155","1","2022-12-01"
"종로구","방범410_종로63마길 20-2_검지1","37.5747","127.0177","1","2022-12-01"
"종로구","방범410_종로63마길 20-2_검지2","37.5747","127.0177","1","2022-12-01"
"종로구","방범410_종로63마길 20-2_메인","37.5747","127.0177","1","2022-12-01"
"종로구","방범411_명륜9길 22_검지1","37.5911","126.9940","1","2022-12-01"
"종로구","방범411_명륜9길 22_메인","37.5911","126.9940","1","2022-12-01"
"종로구","방범412_동숭1길23_검지1","37.5799","127.0059","1","2022-12-01"
"종로구","방범412_동숭1길23_메인","37.5799","127.0059","1","2022-12-01"
"종로구","방범413_동숭3길8_검지1","37.5812","127.0046","1","2022-12-01"
"종로구","방범413_동숭3길8_검지2","37.5812","127.0046","1","2022-12-01"
"종로구","방범413_동숭3길8_메인1","37.5812","127.0046","1","2022-12-01"
"종로구","방범413_동숭3길8_메인2","37.5812","127.0046","1","2022-12-01"
"종로구","방범414_명륜2길44-9_검지1","37.5899","126.9956","1","2022-12-01"
"종로구","방범414_명륜2길44-9_검지2","37.5899","126.9956","1","2022-12-01"
"종로구","방범414_명륜2길44-9_메인","37.5899","126.9956","1","2022-12-01"
"종로구","방범415_명륜4길11_검지1","37.5896","126.9949","1","2022-12-01"
"종로구","방범415_명륜4길11_검지2","37.5896","126.9949","1","2022-12-01"
"종로구","방범415_명륜4길11_메인","37.5896","126.9949","1","2022-12-01"
"종로구","방범416_대학로9가길9-4_검지1","37.5814","126.9999","1","2022-12-01"
"종로구","방범416_대학로9가길9-4_검지2","37.5814","126.9999","1","2022-12-01"
"종로구","방범416_대학로9가길9-4_메인","37.5814","126.9999","1","2022-12-01"
"종로구","방범417_통일로162_검지1","37.5687","126.9645","1","2022-12-01"
"종로구","방범417_통일로162_검지2","37.5687","126.9645","1","2022-12-01"
"종로구","방범417_통일로162_메인","37.5687","126.9645","1","2022-12-01"
"종로구","방범418_평동35-3_검지1","37.5691","126.9676","1","2022-12-01"
"종로구","방범418_평동35-3_검지2","37.5691","126.9676","1","2022-12-01"
"종로구","방범418_평동35-3_메인","37.5691","126.9676","1","2022-12-01"
"종로구","방범419_세검정로 227-8_검지1","37.6007","126.9580","1","2022-12-01"
"종로구","방범419_세검정로 227-8_메인","37.6007","126.9580","1","2022-12-01"
"종로구","방범420_세검정로 240_검지1","37.6007","126.9597","1","2022-12-01"
"종로구","방범420_세검정로 240_검지2","37.6007","126.9597","1","2022-12-01"
"종로구","방범420_세검정로 240_메인","37.6007","126.9597","1","2022-12-01"
"종로구","방범421_세검정로7길 43_검지1","37.6037","126.9606","1","2022-12-01"
"종로구","방범421_세검정로7길 43_검지2","37.6037","126.9606","1","2022-12-01"
"종로구","방범421_세검정로7길 43_메인","37.6037","126.9606","1","2022-12-01"
"종로구","방범422_통일로 12길 14_검지1","37.5733","126.9602","1","2022-12-01"
"종로구","방범422_통일로 12길 14_검지2","37.5733","126.9602","1","2022-12-01"
"종로구","방범422_통일로 12길 14_메인","37.5733","126.9602","1","2022-12-01"
"종로구","방범423_통일로14길 22-8_검지1","37.5749","126.9583","1","2022-12-01"
"종로구","방범423_통일로14길 22-8_검지2","37.5749","126.9583","1","2022-12-01"
"종로구","방범423_통일로14길 22-8_메인","37.5749","126.9583","1","2022-12-01"
"종로구","방범424_자하문로1가길 15_검지1","37.5772","126.9719","1","2022-12-01"
"종로구","방범424_자하문로1가길 15_검지2","37.5772","126.9719","1","2022-12-01"
"종로구","방범424_자하문로1가길 15_메인","37.5772","126.9719","1","2022-12-01"
"종로구","방범425_경희궁길 49 주변_검지1","37.5733","126.9686","1","2022-12-01"
"종로구","방범425_경희궁길 49 주변_검지2","37.5733","126.9686","1","2022-12-01"
"종로구","방범425_경희궁길 49 주변_메인","37.5733","126.9686","1","2022-12-01"
"종로구","방범426_종로43길 7-11 주변_검지1","37.5717","127.0074","1","2022-12-01"
"종로구","방범426_종로43길 7-11 주변_검지2","37.5717","127.0074","1","2022-12-01"
"종로구","방범426_종로43길 7-11 주변_메인","37.5717","127.0074","1","2022-12-01"
"종로구","방범427_서순라길89-8_검지1","37.5743","126.9922","1","2022-12-01"
"종로구","방범427_서순라길89-8_검지2","37.5743","126.9922","1","2022-12-01"
"종로구","방범427_서순라길89-8_메인","37.5743","126.9922","1","2022-12-01"
"종로구","방범428_종로35가길 13 주변_검지1","37.5719","127.0047","1","2022-12-01"
"종로구","방범428_종로35가길 13 주변_검지2","37.5719","127.0047","1","2022-12-01"
"종로구","방범428_종로35가길 13 주변_메인","37.5719","127.0047","1","2022-12-01"
"종로구","방범429_율곡로22나길 4 주변_검지1","37.5741","127.0053","1","2022-12-01"
"종로구","방범429_율곡로22나길 4 주변_검지2","37.5741","127.0053","1","2022-12-01"
"종로구","방범429_율곡로22나길 4 주변_메인","37.5741","127.0053","1","2022-12-01"
"종로구","방범430_율곡로20길 3 주변_검지1","37.5750","127.0052","1","2022-12-01"
"종로구","방범430_율곡로20길 3 주변_검지2","37.5750","127.0052","1","2022-12-01"
"종로구","방범430_율곡로20길 3 주변_메인","37.5750","127.0052","1","2022-12-01"
"종로구","방범431_종로40길 14 주변_검지1","37.5703","127.0066","1","2022-12-01"
"종로구","방범431_종로40길 14 주변_검지2","37.5703","127.0066","1","2022-12-01"
"종로구","방범431_종로40길 14 주변_메인","37.5703","127.0066","1","2022-12-01"
"종로구","방범432_낙산성곽서길99-2 주변_검지1","37.5767","127.0085","1","2022-12-01"
"종로구","방범432_낙산성곽서길99-2 주변_메인","37.5767","127.0085","1","2022-12-01"
"종로구","방범433_명륜길20-4 주변_검지1","37.5884","126.9959","1","2022-12-01"
"종로구","방범433_명륜길20-4 주변_검지2","37.5884","126.9959","1","2022-12-01"
"종로구","방범433_명륜길20-4 주변_메인","37.5884","126.9959","1","2022-12-01"
"종로구","방범434_성균관로 15길 10 주변_검지1","37.5898","126.9977","1","2022-12-01"
"종로구","방범434_성균관로 15길 10 주변_검지2","37.5898","126.9977","1","2022-12-01"
"종로구","방범434_성균관로 15길 10 주변_메인","37.5898","126.9977","1","2022-12-01"
"종로구","방범435(철거)_종로60길 39-7 주변_메인","37.5721","127.0195","1","2022-12-01"
"종로구","방범435_종로60길 39-7 주변_검지1","37.5721","127.0195","1","2022-12-01"
"종로구","방범436_비봉5길 23 주변_검지1","37.6139","126.9536","1","2022-12-01"
"종로구","방범436_비봉5길 23 주변_검지2","37.6139","126.9536","1","2022-12-01"
"종로구","방범436_비봉5길 23 주변_메인","37.6139","126.9536","1","2022-12-01"
"종로구","방범437-1_돈화문로9가길 22_검지1","37.5723","126.9909","1","2022-12-01"
"종로구","방범437-1_돈화문로9가길 22_검지2","37.5723","126.9909","1","2022-12-01"
"종로구","방범437_돈화문로9가길 19_검지1","37.5722","126.9910","1","2022-12-01"
"종로구","방범437_돈화문로9가길 19_검지2","37.5722","126.9910","1","2022-12-01"
"종로구","방범437_돈화문로9가길 19_메인","37.5722","126.9910","1","2022-12-01"
"종로구","방범438_동숭4나길 18 뒷골목_검지1","37.5830","127.0051","1","2022-12-01"
"종로구","방범438_동숭4나길 18 뒷골목_메인","37.5830","127.0051","1","2022-12-01"
"종로구","방범439_자하문로 131-1_검지1","37.5875","126.9691","1","2022-12-01"
"종로구","방범439_자하문로 131-1_검지2","37.5875","126.9691","1","2022-12-01"
"종로구","방범439_자하문로 131-1_메인","37.5875","126.9691","1","2022-12-01"
"종로구","방범440_필운대로5나길 6_검지1","37.5797","126.9679","1","2022-12-01"
"종로구","방범440_필운대로5나길 6_검지2","37.5797","126.9679","1","2022-12-01"
"종로구","방범440_필운대로5나길 6_메인","37.5797","126.9679","1","2022-12-01"
"종로구","방범441_필운대로10길 8_검지1","37.5827","126.9680","1","2022-12-01"
"종로구","방범441_필운대로10길 8_메인","37.5827","126.9680","1","2022-12-01"
"종로구","방범442_옥인6길 14_검지1","37.5815","126.9646","1","2022-12-01"
"종로구","방범442_옥인6길 14_검지2","37.5815","126.9646","1","2022-12-01"
"종로구","방범442_옥인6길 14_메인","37.5815","126.9646","1","2022-12-01"
"종로구","방범443_율곡로1길 76_검지1","37.5786","126.9815","1","2022-12-01"
"종로구","방범443_율곡로1길 76_검지2","37.5786","126.9815","1","2022-12-01"
"종로구","방범443_율곡로1길 76_메인","37.5786","126.9815","1","2022-12-01"
"종로구","방범444_삼청로 22-12_검지1","37.5777","126.9804","1","2022-12-01"
"종로구","방범444_삼청로 22-12_검지2","37.5777","126.9804","1","2022-12-01"
"종로구","방범444_삼청로 22-12_메인","37.5777","126.9804","1","2022-12-01"
"종로구","방범445_진흥로22길 8-1_검지1","37.6066","126.9585","1","2022-12-01"
"종로구","방범445_진흥로22길 8-1_검지2","37.6066","126.9585","1","2022-12-01"
"종로구","방범445_진흥로22길 8-1_메인","37.6066","126.9585","1","2022-12-01"
"종로구","방범446_통일로12길 24-28_검지1","37.5734","126.9613","1","2022-12-01"
"종로구","방범446_통일로12길 24-28_메인","37.5734","126.9613","1","2022-12-01"
"종로구","방범447_인왕산로1길 58_검지1","37.5754","126.9629","1","2022-12-01"
"종로구","방범447_인왕산로1길 58_메인","37.5754","126.9629","1","2022-12-01"
"종로구","방범448_창덕궁3나길 6_검지1","37.5815","126.9885","1","2022-12-01"
"종로구","방범448_창덕궁3나길 6_검지2","37.5815","126.9885","1","2022-12-01"
"종로구","방범448_창덕궁3나길 6_검지3","37.5815","126.9885","1","2022-12-01"
"종로구","방범448_창덕궁3나길 6_검지4","37.5815","126.9885","1","2022-12-01"
"종로구","방범449_돈화문로 49_검지1","37.5728","126.9912","1","2022-12-01"
"종로구","방범449_돈화문로 49_검지2","37.5728","126.9912","1","2022-12-01"
"종로구","방범449_돈화문로 49_메인","37.5728","126.9912","1","2022-12-01"
"종로구","방범450_수표로 28길 35_검지1","37.5731","126.9901","1","2022-12-01"
"종로구","방범450_수표로 28길 35_검지2","37.5731","126.9901","1","2022-12-01"
"종로구","방범450_수표로 28길 35_메인","37.5731","126.9901","1","2022-12-01"
"종로구","방범451_수표로28길 28-5_검지1","37.5730","126.9899","1","2022-12-01"
"종로구","방범451_수표로28길 28-5_검지2","37.5730","126.9899","1","2022-12-01"
"종로구","방범451_수표로28길 28-5_검지3","37.5730","126.9899","1","2022-12-01"
"종로구","방범451_수표로28길 28-5_검지4","37.5730","126.9899","1","2022-12-01"
"종로구","방범452_수표로 105_검지1","37.5705","126.9894","1","2022-12-01"
"종로구","방범452_수표로 105_검지2","37.5705","126.9894","1","2022-12-01"
"종로구","방범452_수표로 105_메인","37.5705","126.9894","1","2022-12-01"
"종로구","방범453-1_율곡로23가길 6_검지1","37.5758","127.0066","1","2022-12-01"
"종로구","방범453_율곡로23가길 6_검지1","37.5758","127.0066","1","2022-12-01"
"종로구","방범453_율곡로23가길 6_검지2","37.5758","127.0066","1","2022-12-01"
"종로구","방범453_율곡로23가길 6_메인","37.5758","127.0066","1","2022-12-01"
"종로구","방범454_명륜10길 30-8_검지1","37.5902","126.9915","1","2022-12-01"
"종로구","방범454_명륜10길 30-8_검지2","37.5902","126.9915","1","2022-12-01"
"종로구","방범454_명륜10길 30-8_메인","37.5902","126.9915","1","2022-12-01"
"종로구","방범455_종로58길 18_검지1","37.5727","127.0180","1","2022-12-01"
"종로구","방범455_종로58길 18_검지2","37.5727","127.0180","1","2022-12-01"
"종로구","방범455_종로58길 18_메인","37.5727","127.0180","1","2022-12-01"
"종로구","방범456_창신8길 33_검지1","37.5776","127.0105","1","2022-12-01"
"종로구","방범456_창신8길 33_검지2","37.5776","127.0105","1","2022-12-01"
"종로구","방범456_창신8길 33_메인","37.5776","127.0105","1","2022-12-01"
"종로구","방범457_숭인동1나길 35_검지1","37.5781","127.0210","1","2022-12-01"
"종로구","방범457_숭인동1나길 35_검지2","37.5781","127.0210","1","2022-12-01"
"종로구","방범457_숭인동1나길 35_검지3","37.5781","127.0210","1","2022-12-01"
"종로구","방범457_숭인동1나길 35_메인","37.5781","127.0210","1","2022-12-01"
"종로구","방범458_삼청로5길 30_검지1","37.5830","126.9803","1","2022-12-01"
"종로구","방범458_삼청로5길 30_검지2","37.5830","126.9803","1","2022-12-01"
"종로구","방범458_삼청로5길 30_검지3","37.5830","126.9803","1","2022-12-01"
"종로구","방범458_삼청로5길 30_메인","37.5830","126.9803","1","2022-12-01"
"종로구","방범459_백석동길 187_검지1","37.5965","126.9679","1","2022-12-01"
"종로구","방범459_백석동길 187_검지2","37.5965","126.9679","1","2022-12-01"
"종로구","방범459_백석동길 187_메인","37.5965","126.9679","1","2022-12-01"
"종로구","방범460_자하문로38길 21_검지1","37.5943","126.9648","1","2022-12-01"
"종로구","방범460_자하문로38길 21_검지2","37.5943","126.9648","1","2022-12-01"
"종로구","방범460_자하문로38길 21_메인","37.5943","126.9648","1","2022-12-01"
"종로구","방범461_평창문화로 102-25_검지1","37.6073","126.9724","1","2022-12-01"
"종로구","방범461_평창문화로 102-25_검지2","37.6073","126.9724","1","2022-12-01"
"종로구","방범461_평창문화로 102-25_메인","37.6073","126.9724","1","2022-12-01"
"종로구","방범462_평창길 12_검지1","37.6058","126.9643","1","2022-12-01"
"종로구","방범462_평창길 12_검지2","37.6058","126.9643","1","2022-12-01"
"종로구","방범462_평창길 12_검지3","37.6058","126.9643","1","2022-12-01"
"종로구","방범462_평창길 12_메인","37.6058","126.9643","1","2022-12-01"
"종로구","방범463_평창길 342_검지1","37.6121","126.9785","1","2022-12-01"
"종로구","방범463_평창길 342_검지2","37.6121","126.9785","1","2022-12-01"
"종로구","방범463_평창길 342_메인","37.6121","126.9785","1","2022-12-01"
"종로구","방범464_무악동 산2-83_검지1","37.5771","126.9608","1","2022-12-01"
"종로구","방범464_무악동 산2-83_메인","37.5771","126.9608","1","2022-12-01"
"종로구","방범465_사직로1나길 33-1_검지1","37.5747","126.9626","1","2022-12-01"
"종로구","방범465_사직로1나길 33-1_검지2","37.5747","126.9626","1","2022-12-01"
"종로구","방범465_사직로1나길 33-1_검지3","37.5747","126.9626","1","2022-12-01"
"종로구","방범465_사직로1나길 33-1_메인","37.5747","126.9626","1","2022-12-01"
"종로구","방범466_수표로22길 39_검지1","37.5713","126.9910","1","2022-12-01"
"종로구","방범466_수표로22길 39_메인","37.5713","126.9910","1","2022-12-01"
"종로구","방범467_대학로 36-7_검지1","37.5744","127.0025","1","2022-12-01"
"종로구","방범467_대학로 36-7_검지2","37.5744","127.0025","1","2022-12-01"
"종로구","방범467_대학로 36-7_검지3","37.5744","127.0025","1","2022-12-01"
"종로구","방범467_대학로 36-7_메인","37.5744","127.0025","1","2022-12-01"
"종로구","방범468_율곡로13가길 18_검지1","37.5764","127.0000","1","2022-12-01"
"종로구","방범468_율곡로13가길 18_검지2","37.5764","127.0000","1","2022-12-01"
"종로구","방범468_율곡로13가길 18_메인","37.5764","127.0000","1","2022-12-01"
"종로구","방범469_성균관로3길 23_검지1","37.5832","126.9970","1","2022-12-01"
"종로구","방범469_성균관로3길 23_검지2","37.5832","126.9970","1","2022-12-01"
"종로구","방범469_성균관로3길 23_메인","37.5832","126.9970","1","2022-12-01"
"종로구","방범470_성균관로4길 25_검지1","37.5848","126.9987","1","2022-12-01"
"종로구","방범470_성균관로4길 25_검지2","37.5848","126.9987","1","2022-12-01"
"종로구","방범470_성균관로4길 25_검지3","37.5848","126.9987","1","2022-12-01"
"종로구","방범470_성균관로4길 25_메인","37.5848","126.9987","1","2022-12-01"
"종로구","방범471_명륜10길 10-2_검지1","37.5908","126.9924","1","2022-12-01"
"종로구","방범471_명륜10길 10-2_검지2","37.5908","126.9924","1","2022-12-01"
"종로구","방범471_명륜10길 10-2_메인","37.5908","126.9924","1","2022-12-01"
"종로구","방범472_혜화로5길 38_검지1","37.5873","126.9990","1","2022-12-01"
"종로구","방범472_혜화로5길 38_검지2","37.5873","126.9990","1","2022-12-01"
"종로구","방범472_혜화로5길 38_메인","37.5873","126.9990","1","2022-12-01"
"종로구","방범473_종로57길 33_검지1","37.5746","127.0162","1","2022-12-01"
"종로구","방범473_종로57길 33_검지2","37.5746","127.0162","1","2022-12-01"
"종로구","방범473_종로57길 33_메인","37.5746","127.0162","1","2022-12-01"
"종로구","방범474_숭인동1나길 21_검지1","37.5774","127.0206","1","2022-12-01"
"종로구","방범474_숭인동1나길 21_검지2","37.5774","127.0206","1","2022-12-01"
"종로구","방범474_숭인동1나길 21_메인","37.5774","127.0206","1","2022-12-01"
"종로구","방범475_종로66길 18_검지1","37.5743","127.0219","1","2022-12-01"
"종로구","방범475_종로66길 18_검지2","37.5743","127.0219","1","2022-12-01"
"종로구","방범475_종로66길 18_검지3","37.5743","127.0219","1","2022-12-01"
"종로구","방범475_종로66길 18_메인","37.5743","127.0219","1","2022-12-01"
"종로구","방범476_난계로29가길 2_검지1","37.5745","127.0225","1","2022-12-01"
"종로구","방범476_난계로29가길 2_메인","37.5745","127.0225","1","2022-12-01"
"종로구","방범477_세검정로7나길 40_검지1","37.6037","126.9595","1","2022-12-01"
"종로구","방범477_세검정로7나길 40_검지2","37.6037","126.9595","1","2022-12-01"
"종로구","방범477_세검정로7나길 40_메인","37.6037","126.9595","1","2022-12-01"
"종로구","방범478_세검정로7나길 26-2_검지1","37.6044","126.9589","1","2022-12-01"
"종로구","방범478_세검정로7나길 26-2_검지2","37.6044","126.9589","1","2022-12-01"
"종로구","방범478_세검정로7나길 26-2_메인","37.6044","126.9589","1","2022-12-01"
"종로구","방범479_세검정로7나길 7_검지1","37.6030","126.9602","1","2022-12-01"
"종로구","방범479_세검정로7나길 7_검지2","37.6030","126.9602","1","2022-12-01"
"종로구","방범479_세검정로7나길 7_메인","37.6030","126.9602","1","2022-12-01"
"종로구","방범480_세검정로7길 55_검지1","37.6042","126.9606","1","2022-12-01"
"종로구","방범480_세검정로7길 55_검지2","37.6042","126.9606","1","2022-12-01"
"종로구","방범480_세검정로7길 55_메인","37.6042","126.9606","1","2022-12-01"
"종로구","방범482_필운대로9가길 22-13_검지1","37.5833","126.9661","1","2022-12-01"
"종로구","방범482_필운대로9가길 22-13_메인","37.5833","126.9661","1","2022-12-01"
"종로구","방범483_필운대로11길 21_검지1","37.5839","126.9666","1","2022-12-01"
"종로구","방범483_필운대로11길 21_검지2","37.5839","126.9666","1","2022-12-01"
"종로구","방범483_필운대로11길 21_메인","37.5839","126.9666","1","2022-12-01"
"종로구","방범484_필운대로9가길 5_검지1","37.5823","126.9668","1","2022-12-01"
"종로구","방범484_필운대로9가길 5_메인","37.5823","126.9668","1","2022-12-01"
"종로구","방범485_옥인동 47-622_검지1","37.5828","126.9665","1","2022-12-01"
"종로구","방범485_옥인동 47-622_검지2","37.5828","126.9665","1","2022-12-01"
"종로구","방범485_옥인동 47-622_메인","37.5828","126.9665","1","2022-12-01"
"종로구","방범486_옥인동 47-326_검지1","37.5840","126.9653","1","2022-12-01"
"종로구","방범486_옥인동 47-326_검지2","37.5840","126.9653","1","2022-12-01"
"종로구","방범486_옥인동 47-326_검지3","37.5840","126.9653","1","2022-12-01"
"종로구","방범486_옥인동 47-326_메인","37.5840","126.9653","1","2022-12-01"
"종로구","방범487_청계천로41_검지1","37.5691","126.9821","1","2022-12-01"
"종로구","방범487_청계천로41_검지2","37.5691","126.9821","1","2022-12-01"
"종로구","방범487_청계천로41_메인","37.5691","126.9821","1","2022-12-01"
"종로구","방범488_청계천로 35_검지1","37.5692","126.9812","1","2022-12-01"
"종로구","방범488_청계천로 35_검지2","37.5692","126.9812","1","2022-12-01"
"종로구","방범488_청계천로 35_메인","37.5692","126.9812","1","2022-12-01"
"종로구","방범489_청계천로 1_검지1","37.5693","126.9785","1","2022-12-01"
"종로구","방범489_청계천로 1_검지2","37.5693","126.9785","1","2022-12-01"
"종로구","방범489_청계천로 1_메인","37.5693","126.9785","1","2022-12-01"
"종로구","방범490_낙산성곽서길 47_검지1","37.5745","127.0086","1","2022-12-01"
"종로구","방범490_낙산성곽서길 47_검지2","37.5745","127.0086","1","2022-12-01"
"종로구","방범490_낙산성곽서길 47_검지3","37.5745","127.0086","1","2022-12-01"
"종로구","방범490_낙산성곽서길 47_메인","37.5745","127.0086","1","2022-12-01"
"종로구","방범491_낙산성곽서길 25_검지1","37.5735","127.0086","1","2022-12-01"
"종로구","방범491_낙산성곽서길 25_검지2","37.5735","127.0086","1","2022-12-01"
"종로구","방범491_낙산성곽서길 25_검지3","37.5735","127.0086","1","2022-12-01"
"종로구","방범491_낙산성곽서길 25_메인","37.5735","127.0086","1","2022-12-01"
"종로구","방범492_낙산성곽서길 184_검지1","37.5802","127.0084","1","2022-12-01"
"종로구","방범492_낙산성곽서길 184_검지2","37.5802","127.0084","1","2022-12-01"
"종로구","방범492_낙산성곽서길 184_검지3","37.5802","127.0084","1","2022-12-01"
"종로구","방범492_낙산성곽서길 184_메인","37.5802","127.0084","1","2022-12-01"
"종로구","방범493_낙산성곽서길 173_검지1","37.5793","127.0080","1","2022-12-01"
"종로구","방범493_낙산성곽서길 173_검지2","37.5793","127.0080","1","2022-12-01"
"종로구","방범493_낙산성곽서길 173_메인","37.5793","127.0080","1","2022-12-01"
"종로구","방범494_낙산성곽서1길 14_검지1","37.5776","127.0083","1","2022-12-01"
"종로구","방범494_낙산성곽서1길 14_검지2","37.5776","127.0083","1","2022-12-01"
"종로구","방범494_낙산성곽서1길 14_메인","37.5776","127.0083","1","2022-12-01"
"종로구","방범495_비봉2길 58_검지1","37.6140","126.9597","1","2022-12-01"
"종로구","방범495_비봉2길 58_검지2","37.6140","126.9597","1","2022-12-01"
"종로구","방범495_비봉2길 58_메인","37.6140","126.9597","1","2022-12-01"
"종로구","방범496_창경궁로27길 27-1_검지1","37.5828","126.9968","1","2022-12-01"
"종로구","방범496_창경궁로27길 27-1_검지2","37.5828","126.9968","1","2022-12-01"
"종로구","방범496_창경궁로27길 27-1_메인","37.5828","126.9968","1","2022-12-01"
"종로구","방범497_옥인길 89_검지1","37.5821","126.9641","1","2022-12-01"
"종로구","방범497_옥인길 89_검지2","37.5821","126.9641","1","2022-12-01"
"종로구","방범497_옥인길 89_메인","37.5821","126.9641","1","2022-12-01"
"종로구","방범498_지붕로4길 33_검지1","37.5713","127.0178","1","2022-12-01"
"종로구","방범498_지붕로4길 33_검지2","37.5713","127.0178","1","2022-12-01"
"종로구","방범498_지붕로4길 33_메인","37.5713","127.0178","1","2022-12-01"
"종로구","방범499_자하문로 97-13_검지1","37.5845","126.9697","1","2022-12-01"
"종로구","방범499_자하문로 97-13_검지2","37.5845","126.9697","1","2022-12-01"
"종로구","방범499_자하문로 97-13_메인1","37.5845","126.9697","1","2022-12-01"
"종로구","방범500_자하문로 12길 21_검지1","37.5804","126.9721","1","2022-12-01"
"종로구","방범500_자하문로 12길 21_검지2","37.5804","126.9721","1","2022-12-01"
"종로구","방범500_자하문로 12길 21_메인1","37.5804","126.9721","1","2022-12-01"
"종로구","방범501_필운대로 110-6_검지1","37.5838","126.9693","1","2022-12-01"
"종로구","방범501_필운대로 110-6_검지2","37.5838","126.9693","1","2022-12-01"
"종로구","방범501_필운대로 110-6_메인1","37.5838","126.9693","1","2022-12-01"
"종로구","방범502_사직로 127-12_검지1","37.5762","126.9730","1","2022-12-01"
"종로구","방범502_사직로 127-12_검지2","37.5762","126.9730","1","2022-12-01"
"종로구","방범502_사직로 127-12_메인1","37.5762","126.9730","1","2022-12-01"
"종로구","방범503_자하문로5가길 17-8_검지1","37.5784","126.9704","1","2022-12-01"
"종로구","방범503_자하문로5가길 17-8_검지2","37.5784","126.9704","1","2022-12-01"
"종로구","방범503_자하문로5가길 17-8_메인1","37.5784","126.9704","1","2022-12-01"
"종로구","방범504_세검정로6길 76-9_검지1","37.6011","126.9631","1","2022-12-01"
"종로구","방범504_세검정로6길 76-9_검지2","37.6011","126.9631","1","2022-12-01"
"종로구","방범504_세검정로6길 76-9_메인1","37.6011","126.9631","1","2022-12-01"
"종로구","방범505_평창32길 8_검지1","37.6124","126.9756","1","2022-12-01"
"종로구","방범505_평창32길 8_검지2","37.6124","126.9756","1","2022-12-01"
"종로구","방범505_평창32길 8_메인1","37.6124","126.9756","1","2022-12-01"
"종로구","방범506_북촌로71 _검지1","37.5833","126.9851","1","2022-12-01"
"종로구","방범506_북촌로71 _검지2","37.5833","126.9851","1","2022-12-01"
"종로구","방범506_북촌로71 _메인1","37.5833","126.9851","1","2022-12-01"
"종로구","방범507_창덕궁길124 _검지1","37.5829","126.9891","1","2022-12-01"
"종로구","방범507_창덕궁길124 _검지2","37.5829","126.9891","1","2022-12-01"
